MLB Salary Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,HS,HS,HS,HS,HS,HS,HS,HS,HS,JC,JC,JC,JC,JC,JC,JC,JC,JC,4Yr,4Yr,4Yr,4Yr,4Yr,4Yr,4Yr,4Yr,4Yr,,,,,HS,HS,HS,HS,HS,HS,HS,HS,HS,JC,JC,JC,JC,JC,JC,JC,JC,JC,4Yr,4Yr,4Yr,4Yr,4Yr,4Yr,4Yr,4Yr,4Yr
,,,,,,,,17,22,21st - 25th Round," $2,458 "," $25,056 ",  $-    ,  $-    ," $1,609 ", $588 , $930 ," $5,419 "," $3,882 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $1,675 ", $154 ," $6,132 "," $2,688 "," $161,099 "," $3,081 "," $1,867 "," $2,444 "," $2,136 "," $2,628 "," $22,810 "," $7,084 "," $23,211 ",,17,22,21st - 25th Round, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $3,946 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $2,301 "," $11,407 "
,,,,,,,,17,23,26th - 30th Round," $2,680 "," $14,333 ",  $-    ,  $-    ," $4,967 "," $4,257 ",  $-    ," $4,288 "," $3,946 ",  $-    ,  $-    ," $849,091 ",  $-    ," $1,167 ", $57 ," $2,182 "," $10,607 "," $41,689 ", $44 ," $3,088 ", $436 ," $6,469 "," $3,029 "," $38,000 "," $7,836 "," $2,301 "," $10,242 ",,17,23,26th - 30th Round, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $3,882 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $10,242 "
,,,,,,,,17,24,31st - 35th Round, $25 ,  $-    ," $8,000 ",  $-    ," $1,401 ", $25 , $192 ," $11,781 "," $3,603 ",  $-    ,  $-    , $556 ,  $-    ,  $-    , $909 ,  $-    ," $2,418 "," $1,065 "," $5,617 ", $533 , $116 ," $5,269 "," $6,178 "," $4,604 "," $5,778 "," $43,711 "," $17,463 ",,17,24,31st - 35th Round, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $3,603 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $3,459 "
,,,,,,,,17,25,36th - 40th Round," $1,726 ",  $-    ,  $-    ,  $-    ," $8,354 "," $1,772 ", $29 ," $1,863 "," $2,323 "," $288,833 ",  $-    ,  $-    ,  $-    ,  $-    ," $12,978 ", $833 ," $59,405 "," $50,557 "," $1,042 "," $3,296 "," $8,889 ", $103 , $533 ," $38,746 "," $17,524 "," $69,263 "," $32,736 ",,17,25,36th - 40th Round, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $2,323 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
,,,,,,,,17,26,41st Round +," $30,534 ", $917 ," $62,857 "," $1,939 "," $3,011 "," $2,360 "," $44,063 ", $365 ," $11,342 ", $262 ,  $-    ,  $-    ," $2,319 ", $29 , $251 ," $167,872 "," $61,734 "," $37,624 "," $4,946 ", $593 , $51 ," $2,708 "," $1,070 "," $6,318 ", $205 ," $4,365 "," $3,459 ",,17,26,41st Round +, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
,,,,,,,,17,,,,,,,,,,," $39,671 ",,,,,,,,," $29,151 ",,,,,,,,," $51,275 ",,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,18,YEAR = ,18,  High School  ,,,,,,,,,  JUCO  ,,,,,,,,,  Undergrad  ,,,,,,,,,,18,YEAR = ,18,  High School  ,,,,,,,,,  JUCO  ,,,,,,,,,  Undergrad  ,,,,,,,,
,,,,,,,,18,,MLB $ Percentile,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,,18,,MLB $ Percentile,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  
,,,,,,,,18,1,1st,  $-    ,  $-    ,  $-    ,  $-    ," $666,667 ",  $-    ,  $-    ,  $-    ," $222,222 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $3,016,667 ",  $-    ,  $-    ,  $-    ," $1,206,667 ",,18,1,1st," $1,666,667 "," $440,000 "," $23,630 "," $133,333 "," $2,476,190 "," $618,333 "," $628,323 "," $927,243 "," $593,867 "," $505,217 "," $40,533 "," $133,333 "," $200,000 "," $495,556 "," $240,640 "," $311,871 "," $116,853 "," $93,279 "," $753,020 "," $8,666,667 "," $176,667 "," $238,095 "," $3,016,667 "," $590,128 "," $1,833,333 "," $14,000,000 "," $3,500,000 "
,,,,,,,,18,2,2nd," $1,666,667 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $416,667 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,,18,2,2nd," $1,333,333 "," $59,048 "," $1,333 "," $80,952 "," $1,783,333 "," $112,281 "," $133,333 "," $772,947 "," $416,667 "," $200,000 "," $1,333 "," $51,852 "," $14,667 "," $17,574 "," $10,772 "," $81,333 "," $83,956 "," $79,160 "," $571,429 "," $402,933 "," $42,857 "," $58,061 "," $621,212 "," $383,667 "," $1,833,333 "," $969,067 "," $1,206,667 "
,,,,,,,,18,3,3rd,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $14,000,000 "," $3,500,000 ",,18,3,3rd," $174,667 "," $30,303 ", $333 ," $60,000 "," $1,059,259 "," $71,588 "," $125,238 "," $408,000 "," $409,953 "," $27,111 ", $296 , $-   ," $9,467 "," $3,111 "," $5,000 "," $10,022 "," $19,517 "," $66,610 "," $243,333 "," $309,500 "," $26,684 "," $57,333 "," $400,000 "," $306,667 "," $1,010,238 "," $471,583 "," $748,022 "
,,,,,,,,18,4,4th,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,,18,4,4th," $67,485 "," $18,000 ", $83 ," $8,000 "," $769,778 "," $68,120 "," $111,791 "," $189,744 "," $366,775 "," $26,469 ", $53 , $-   , $148 , $-   ," $1,961 "," $8,421 "," $11,733 "," $17,091 "," $187,048 "," $54,333 "," $11,667 "," $48,000 "," $90,623 "," $168,667 "," $660,784 "," $328,381 "," $482,000 "
,,,,,,,,18,5,5th,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $408,000 "," $204,000 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    , $667 ,  $-    ," $213,333 "," $107,000 ",,18,5,5th," $59,810 "," $13,333 ", $-   ," $1,333 "," $666,667 "," $41,176 "," $101,905 "," $57,143 "," $353,086 "," $20,000 ", $-   , $-   , $-   , $-   ," $1,673 "," $5,306 "," $11,448 "," $15,436 "," $112,677 "," $20,000 "," $5,394 "," $34,667 "," $86,667 "," $133,333 "," $435,000 "," $295,123 "," $457,299 "
,,,,,,,,18,6,6th - 10th," $1,333,333 "," $440,000 ",  $-    ,  $-    ," $1,783,333 ", $267 ,  $-    ,  $-    ," $593,867 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $8,666,667 ",  $-    ,  $-    ,  $-    ," $306,667 ",  $-    ," $969,067 "," $748,022 ",,18,6,6th - 10th," $51,185 "," $7,407 ", $-   , $89 ," $424,444 "," $18,759 "," $78,889 "," $41,589 "," $250,092 "," $12,500 ", $-   , $-   , $-   , $-   ," $1,270 "," $2,538 "," $11,000 "," $14,963 "," $80,303 "," $13,879 "," $5,000 "," $20,000 "," $65,185 "," $100,680 "," $154,456 "," $274,444 "," $334,252 "
,,,,,,,,18,7,11th - 15th,  $-    ,  $-    ,  $-    ,  $-    ," $1,778 "," $2,500 ",  $-    ," $57,143 "," $21,860 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $243,333 ",  $-    ,  $-    ,  $-    ,  $-    ," $383,667 "," $1,833,333 ",  $-    ," $482,000 ",,18,7,11th - 15th," $12,248 "," $5,789 ", $-   , $28 ," $357,636 "," $11,579 "," $8,667 "," $35,259 "," $222,222 ", $538 , $-   , $-   , $-   , $-   , $381 ," $1,190 "," $2,061 "," $10,119 "," $36,970 "," $8,205 "," $3,153 "," $10,152 "," $57,576 "," $82,678 "," $149,694 "," $213,333 "," $251,569 "
,,,,,,,,18,8,16th - 20th,  $-    ,  $-    ,  $-    ,  $-    ," $1,059,259 ",  $-    ,  $-    ,  $-    ," $353,086 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $400,000 ",  $-    ,  $-    ," $40,120 "," $38,152 ",,18,8,16th - 20th," $5,562 ", $870 , $-   , $-   ," $212,512 "," $5,385 "," $6,667 "," $24,814 "," $204,000 ", $148 , $-   , $-   , $-   , $-   , $267 , $533 ," $1,667 "," $7,514 "," $24,000 "," $6,667 "," $2,381 "," $5,889 "," $41,273 "," $64,476 "," $123,600 "," $194,000 "," $234,217 "
,,,,,,,,18,9,End of 1st,  $-    ," $13,333 ",  $-    ," $1,333 "," $97,333 ",  $-    ," $133,333 ",  $-    ," $45,067 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $402,933 ",  $-    ," $20,000 ",  $-    ," $133,333 "," $1,833,333 "," $194,000 "," $457,299 ",,18,9,End of 1st," $1,905 ", $171 , $-   , $-   ," $190,204 "," $4,373 "," $6,145 "," $22,727 "," $203,568 ", $43 , $-   , $-   , $-   , $-   , $190 , $-   , $333 ," $4,959 "," $13,684 "," $4,902 ", $267 ," $5,235 "," $38,198 "," $51,833 "," $100,000 "," $179,403 "," $146,144 "
,,,,,,,,18,10,Beg of 2nd,  $-    ,  $-    ,  $-    ," $133,333 "," $2,476,190 ", $83 ,  $-    ," $1,481 "," $409,953 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $168,667 "," $123,600 "," $147,778 "," $132,438 ",,18,10,Beg of 2nd," $1,526 ", $-   , $-   , $-   ," $129,697 "," $4,313 "," $4,538 "," $21,741 "," $134,277 ", $-   , $-   , $-   , $-   , $-   , $72 , $-   , $327 ," $4,821 "," $11,048 "," $2,667 ", $222 ," $5,000 "," $30,303 "," $41,000 "," $44,580 "," $147,778 "," $144,474 "
,,,,,,,,18,11,End of 2nd,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $41,176 "," $6,667 "," $35,259 "," $21,820 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $2,667 ",  $-    ," $57,333 ",  $-    ,  $-    ," $100,000 "," $274,444 "," $116,045 ",,18,11,End of 2nd, $28 , $-   , $-   , $-   ," $97,333 "," $3,725 "," $4,167 "," $20,119 "," $122,409 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $190 ," $1,111 "," $10,208 "," $1,293 ", $-   ," $2,602 "," $22,051 "," $27,942 "," $39,853 "," $125,359 "," $132,438 "
,,,,,,,,18,12,3rd Round,  $-    ," $59,048 ", $333 ,  $-    ," $357,636 "," $18,759 "," $78,889 "," $189,744 "," $134,277 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $24,000 ",  $-    ,  $-    ,  $-    ," $65,185 "," $27,942 "," $1,010,238 "," $471,583 "," $334,252 ",,18,12,3rd Round, $-   , $-   , $-   , $-   ," $40,000 "," $2,926 "," $3,590 "," $20,089 "," $99,296 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $89 , $222 ," $6,943 ", $205 , $-   , $63 ," $13,333 "," $18,333 "," $13,350 "," $121,749 "," $116,045 "
,,,,,,,,18,13,4th Round,  $-    ,  $-    ,  $-    ,  $-    ," $37,212 "," $112,281 "," $125,238 "," $20,089 "," $52,113 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $1,667 "," $1,111 "," $80,303 ",  $-    ,  $-    ," $238,095 "," $30,303 "," $51,833 "," $660,784 "," $295,123 "," $234,217 ",,18,13,4th Round, $-   , $-   , $-   , $-   ," $37,212 "," $2,500 "," $1,550 "," $12,165 "," $52,113 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $116 , $420 , $-   , $-   , $-   ," $11,700 "," $18,182 "," $12,606 "," $65,648 "," $107,000 "
,,,,,,,,18,14,5th Round," $51,185 "," $7,407 ",  $-    ," $60,000 "," $40,000 "," $5,385 ", $741 ," $21,741 "," $20,742 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    , $267 ,  $-    , $333 , $222 ," $753,020 "," $309,500 ",  $-    ,  $-    ," $57,576 "," $64,476 "," $3,529 "," $36,528 "," $146,144 ",,18,14,5th Round, $-   , $-   , $-   , $-   ," $23,704 "," $1,023 ", $741 ," $5,462 "," $45,402 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $70 , $370 , $-   , $-   , $-   ," $2,756 "," $13,389 "," $11,980 "," $58,545 "," $96,070 "
,,,,,,,,18,15,6th Round," $59,810 ",  $-    ,  $-    ,  $-    ," $23,704 ", $42 ," $8,667 "," $22,727 "," $14,244 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    , $381 ,  $-    ,  $-    , $116 ," $571,429 "," $20,000 ",  $-    ,  $-    ," $22,051 "," $13,389 "," $435,000 "," $328,381 "," $251,569 ",,18,15,6th Round, $-   , $-   , $-   , $-   ," $16,599 ", $267 , $-   ," $3,783 "," $45,067 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $111 , $-   , $-   , $-   ," $1,333 "," $7,253 "," $11,321 "," $40,120 "," $73,059 "
,,,,,,,,18,16,7th Round," $1,905 ",  $-    ,  $-    ," $80,952 "," $424,444 ",  $-    ," $4,167 "," $927,243 "," $366,775 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    , $190 , $70 , $111 ,  $-    , $267 ,  $-    ," $621,212 ", $714 ," $12,606 "," $58,545 "," $73,059 ",,18,16,7th Round, $-   , $-   , $-   , $-   ," $9,574 ", $83 , $-   ," $2,256 "," $23,142 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $61 ," $5,343 "," $9,833 "," $36,528 "," $62,087 "
,,,,,,,,18,17,8th Round," $174,667 ",  $-    ,  $-    ,  $-    ,  $-    ," $618,333 "," $101,905 "," $24,814 "," $203,568 ",  $-    ,  $-    ,  $-    ," $200,000 ",  $-    ,  $-    , $533 , $89 ," $14,963 "," $13,684 ",  $-    ," $176,667 "," $48,000 "," $2,756 "," $18,182 "," $44,580 "," $65,648 "," $37,018 ",,18,17,8th Round, $-   , $-   , $-   , $-   ," $1,778 ", $42 , $-   ," $1,481 "," $21,860 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $3,500 "," $5,855 "," $15,530 "," $48,665 "
,,,,,,,,18,18,9th Round,  $-    ,  $-    ,  $-    ,  $-    ," $769,778 "," $11,579 ",  $-    , $78 ," $99,296 "," $20,000 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $81,333 "," $11,733 "," $17,091 ",  $-    ,  $-    ," $42,857 "," $34,667 ",  $-    ," $590,128 "," $154,456 "," $15,530 "," $144,474 ",,18,18,9th Round, $-   , $-   , $-   , $-   ," $1,515 ", $-   , $-   , $155 ," $21,820 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $1,944 "," $3,529 "," $14,948 "," $38,152 "
,,,,,,,,18,19,10th Round,  $-    ,  $-    ,  $-    ,  $-    ," $129,697 "," $2,926 ",  $-    ," $772,947 "," $250,092 "," $200,000 ",  $-    ,  $-    ,  $-    ,  $-    , $190 ,  $-    ,  $-    ," $15,436 "," $36,970 "," $54,333 ", $222 ,  $-    ," $86,667 "," $18,333 ",  $-    ," $13,363 "," $20,127 ",,18,19,10th Round, $-   , $-   , $-   , $-   , $310 , $-   , $-   , $78 ," $20,742 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $714 , $-   ," $13,802 "," $37,018 "
,,,,,,,,18,20,11th - 15th Round," $5,562 "," $18,000 ",  $-    ," $8,000 "," $212,512 "," $68,120 "," $628,323 "," $41,589 "," $122,409 ", $148 ,  $-    ," $133,333 "," $9,467 "," $495,556 "," $240,640 "," $8,421 "," $19,517 "," $93,279 "," $6,943 ", $205 ," $26,684 "," $10,152 "," $38,198 "," $5,343 "," $5,855 "," $179,403 "," $62,087 ",,18,20,11th - 15th Round, $-   , $-   , $-   , $-   , $28 , $-   , $-   , $-   ," $14,244 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $667 , $-   ," $13,363 "," $29,115 "
,,,,,,,,18,21,16th - 20th Round," $1,526 ",  $-    ,  $-    ,  $-    ," $190,204 "," $71,588 "," $3,590 "," $12,165 "," $45,402 "," $26,469 ",  $-    ,  $-    ," $14,667 ",  $-    ," $1,270 "," $1,190 ", $327 ," $4,959 "," $112,677 "," $1,293 "," $3,153 "," $2,602 "," $90,623 "," $82,678 "," $149,694 "," $125,359 "," $96,070 ",,18,21,16th - 20th Round, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $7,582 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $11,821 "," $26,743 "
,,,,,,,,18,22,21st - 25th Round,  $-    ," $30,303 ",  $-    ,  $-    , $310 ," $3,725 ",  $-    ," $2,256 "," $3,401 "," $27,111 ", $296 ,  $-    ,  $-    ," $17,574 "," $1,961 "," $10,022 "," $11,000 "," $10,119 "," $187,048 ",  $-    ," $5,000 "," $5,889 ", $61 ," $7,253 "," $39,853 "," $14,948 "," $29,115 ",,18,22,21st - 25th Round, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $3,401 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $8,629 "," $20,127 "
,,,,,,,,18,23,26th - 30th Round," $12,248 ", $870 , $83 ,  $-    , $28 ,  $-    ," $4,538 "," $3,783 "," $3,054 ", $43 ," $1,333 "," $51,852 ",  $-    ," $3,111 "," $5,000 "," $2,538 "," $11,448 "," $7,514 ", $370 ," $6,667 "," $5,394 ", $63 ," $11,700 "," $100,680 "," $11,321 "," $8,629 "," $26,743 ",,18,23,26th - 30th Round, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $3,054 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $16,201 "
,,,,,,,,18,24,31st - 35th Round, $28 ," $5,789 "," $1,333 ",  $-    ," $1,515 "," $4,373 "," $6,145 "," $20,119 "," $7,582 "," $12,500 "," $40,533 ",  $-    , $148 ,  $-    , $72 ," $5,306 "," $2,061 "," $4,821 "," $10,208 "," $8,205 "," $2,381 "," $5,235 "," $41,273 "," $3,500 "," $13,350 "," $121,749 "," $48,665 ",,18,24,31st - 35th Round, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $2,678 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $9,729 "
,,,,,,,,18,25,36th - 40th Round,  $-    ,  $-    ,  $-    , $89 ," $16,599 "," $1,023 "," $1,550 ", $155 ," $2,678 "," $505,217 ",  $-    ,  $-    ,  $-    ,  $-    ," $10,772 ",  $-    ," $83,956 "," $79,160 ", $420 ," $4,902 ",  $-    ," $58,061 "," $1,333 "," $41,000 "," $11,980 "," $11,821 "," $16,201 ",,18,25,36th - 40th Round, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
,,,,,,,,18,26,41st Round +," $67,485 ", $171 ," $23,630 ", $28 ," $9,574 "," $4,313 "," $111,791 "," $5,462 "," $23,142 ", $538 , $53 ,  $-    ,  $-    ,  $-    ," $1,673 "," $311,871 "," $116,853 "," $66,610 "," $11,048 "," $13,879 "," $11,667 "," $5,000 "," $13,333 "," $1,944 "," $9,833 "," $13,802 "," $9,729 ",,18,26,41st Round +, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   
,,,,,,,,18,,,,,,,,,,," $69,482 ",,,,,,,,," $44,347 ",,,,,,,,," $78,303 ",,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,19,YEAR = ,19,  High School  ,,,,,,,,,  JUCO  ,,,,,,,,,  Undergrad  ,,,,,,,,,,19,YEAR = ,19,  High School  ,,,,,,,,,  JUCO  ,,,,,,,,,  Undergrad  ,,,,,,,,
,,,,,,,,19,,MLB $ Percentile,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,,19,,MLB $ Percentile,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  ,  C  ,  1B-DH  ,  2B  ,  3B  ,  SS  ,  OF  ,  LHP  ,  RHP  ,  ALL  
,,,,,,,,19,1,1st,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $7,666,667 ",  $-    ,  $-    ,  $-    ," $3,833,333 ",,19,1,1st," $6,116,667 "," $666,667 "," $73,636 "," $706,667 "," $4,754,000 "," $744,211 "," $732,500 "," $1,466,667 "," $1,529,167 "," $747,619 "," $13,333 "," $133,333 "," $241,667 "," $732,727 "," $319,188 "," $346,522 "," $137,270 "," $123,838 "," $2,333,333 "," $9,333,333 "," $123,333 "," $809,524 "," $7,666,667 "," $777,778 "," $1,833,600 "," $14,520,000 "," $4,840,000 "
,,,,,,,,19,2,2nd," $6,116,667 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $1,529,167 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $434,133 ",  $-    ,  $-    ," $144,711 ",,19,2,2nd," $3,200,000 "," $254,902 "," $60,000 "," $266,667 "," $4,133,333 "," $263,111 "," $319,556 "," $1,115,169 "," $942,051 "," $213,333 ", $600 ," $29,846 "," $57,143 "," $166,667 "," $74,091 "," $81,333 "," $124,737 "," $120,404 "," $667,429 "," $544,556 "," $45,867 "," $127,407 "," $434,667 "," $733,733 "," $819,282 "," $1,680,838 "," $3,833,333 "
,,,,,,,,19,3,3rd,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $1,466,667 "," $733,333 ",  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ,  $-    ," $14,520,000 "," $4,840,000 ",,19,3,3rd," $266,061 "," $1,373 "," $9,167 "," $56,667 "," $1,299,259 "," $144,568 "," $283,692 "," $1,031,422 "," $733,333 "," $36,611 ", $267 , $556 ," $16,667 "," $47,133 "," $6,819 "," $53,333 "," $100,000 "," $77,971 "," $238,095 "," $421,733 "," $16,256 "," $108,000 "," $316,667 "," $539,500 "," $796,952 "," $794,729 "," $1,142,406 "
